experiment,experiment_id,condition,condition_id,item_id,text,question,response_true,response_distractors,word_nr
provo,2,real,1,26,task,Were the scientists drilling in the ocean?,No,Yes,2
provo,2,real,1,26,will,Were the scientists drilling in the ocean?,No,Yes,3
provo,2,real,1,26,be,Were the scientists drilling in the ocean?,No,Yes,4
provo,2,real,1,26,to,Were the scientists drilling in the ocean?,No,Yes,5
provo,2,real,1,26,make,Were the scientists drilling in the ocean?,No,Yes,6
provo,2,real,1,26,sure,Were the scientists drilling in the ocean?,No,Yes,7
provo,2,real,1,26,the,Were the scientists drilling in the ocean?,No,Yes,8
provo,2,real,1,26,newfound,Were the scientists drilling in the ocean?,No,Yes,9
provo,2,real,1,26,microbes,Were the scientists drilling in the ocean?,No,Yes,10
provo,2,real,1,26,were,Were the scientists drilling in the ocean?,No,Yes,11
provo,2,real,1,26,not,Were the scientists drilling in the ocean?,No,Yes,12
provo,2,real,1,26,introduced,Were the scientists drilling in the ocean?,No,Yes,13
provo,2,real,1,26,while,Were the scientists drilling in the ocean?,No,Yes,14
provo,2,real,1,26,drilling,Were the scientists drilling in the ocean?,No,Yes,15
provo,2,real,1,26,through,Were the scientists drilling in the ocean?,No,Yes,16
provo,2,real,1,26,the,Were the scientists drilling in the ocean?,No,Yes,17
provo,2,real,1,26,ice,Were the scientists drilling in the ocean?,No,Yes,18
provo,2,real,1,26,into,Were the scientists drilling in the ocean?,No,Yes,19
provo,2,real,1,26,the,Were the scientists drilling in the ocean?,No,Yes,20
provo,2,real,1,26,"lake,",Were the scientists drilling in the ocean?,No,Yes,21
provo,2,real,1,26,which,Were the scientists drilling in the ocean?,No,Yes,22
provo,2,real,1,26,involved,Were the scientists drilling in the ocean?,No,Yes,23
provo,2,real,1,26,a,Were the scientists drilling in the ocean?,No,Yes,24
provo,2,real,1,26,hot-water,Were the scientists drilling in the ocean?,No,Yes,25
provo,2,real,1,26,drilling,Were the scientists drilling in the ocean?,No,Yes,26
provo,2,real,1,26,technique,Were the scientists drilling in the ocean?,No,Yes,27
provo,2,real,1,26,designed,Were the scientists drilling in the ocean?,No,Yes,28
provo,2,real,1,26,to,Were the scientists drilling in the ocean?,No,Yes,29
provo,2,real,1,26,greatly,Were the scientists drilling in the ocean?,No,Yes,30
provo,2,real,1,26,reduce,Were the scientists drilling in the ocean?,No,Yes,31
provo,2,real,1,26,or,Were the scientists drilling in the ocean?,No,Yes,32
provo,2,real,1,26,eliminate,Were the scientists drilling in the ocean?,No,Yes,33
provo,2,real,1,26,any,Were the scientists drilling in the ocean?,No,Yes,34
provo,2,real,1,26,contamination,Were the scientists drilling in the ocean?,No,Yes,35
provo,2,real,1,26,that,Were the scientists drilling in the ocean?,No,Yes,36
provo,2,real,1,26,might,Were the scientists drilling in the ocean?,No,Yes,37
provo,2,real,1,26,come,Were the scientists drilling in the ocean?,No,Yes,38
provo,2,real,1,26,from,Were the scientists drilling in the ocean?,No,Yes,39
provo,2,real,1,26,other,Were the scientists drilling in the ocean?,No,Yes,40
provo,2,real,1,26,kerosene-based,Were the scientists drilling in the ocean?,No,Yes,41
provo,2,real,1,26,drilling,Were the scientists drilling in the ocean?,No,Yes,42
provo,2,real,1,26,"technology,",Were the scientists drilling in the ocean?,No,Yes,43
provo,2,real,1,26,Christner,Were the scientists drilling in the ocean?,No,Yes,44
provo,2,real,1,26,said.,Were the scientists drilling in the ocean?,No,Yes,45
provo,2,real,1,27,Very,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,0
provo,2,real,1,27,"similar,",Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,1
provo,2,real,1,27,but,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,2
provo,2,real,1,27,even,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,3
provo,2,real,1,27,more,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,4
provo,2,real,1,27,"striking,",Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,5
provo,2,real,1,27,is,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,6
provo,2,real,1,27,the,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,7
provo,2,real,1,27,evidence,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,8
provo,2,real,1,27,from,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,9
provo,2,real,1,27,athletic,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,10
provo,2,real,1,27,training.,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,11
provo,2,real,1,27,As,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,12
provo,2,real,1,27,with,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,13
provo,2,real,1,27,rehearsing,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,14
provo,2,real,1,27,a,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,15
provo,2,real,1,27,piece,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,16
provo,2,real,1,27,on,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,17
provo,2,real,1,27,the,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,18
provo,2,real,1,27,"piano,",Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,19
provo,2,real,1,27,practicing,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,20
provo,2,real,1,27,a,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,21
provo,2,real,1,27,complex,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,22
provo,2,real,1,27,physical,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,23
provo,2,real,1,27,task,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,24
provo,2,real,1,27,in,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,25
provo,2,real,1,27,the,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,26
provo,2,real,1,27,mind,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,27
provo,2,real,1,27,alone,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,28
provo,2,real,1,27,is,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,29
provo,2,real,1,27,nearly,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,30
provo,2,real,1,27,as,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,31
provo,2,real,1,27,effective,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,32
provo,2,real,1,27,a,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,33
provo,2,real,1,27,learning,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,34
provo,2,real,1,27,strategy,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,35
provo,2,real,1,27,as,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,36
provo,2,real,1,27,actually,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,37
provo,2,real,1,27,physically,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,38
provo,2,real,1,27,doing,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,39
provo,2,real,1,27,it.,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,40
provo,2,real,1,27,But,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,41
provo,2,real,1,27,it,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,42
provo,2,real,1,27,doesn’t,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,43
provo,2,real,1,27,stop,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,44
provo,2,real,1,27,there.,Is practicing a complex physical task in the mind an effective rehearsal strategy? ,Yes,No,45
provo,2,real,1,28,A,Was the bill about driving regulations?,No,Yes,0
provo,2,real,1,28,bill,Was the bill about driving regulations?,No,Yes,1
provo,2,real,1,28,was,Was the bill about driving regulations?,No,Yes,2
provo,2,real,1,28,drafted,Was the bill about driving regulations?,No,Yes,3
provo,2,real,1,28,and,Was the bill about driving regulations?,No,Yes,4
provo,2,real,1,28,introduced,Was the bill about driving regulations?,No,Yes,5
provo,2,real,1,28,into,Was the bill about driving regulations?,No,Yes,6
provo,2,real,1,28,Parliament,Was the bill about driving regulations?,No,Yes,7
provo,2,real,1,28,several,Was the bill about driving regulations?,No,Yes,8
provo,2,real,1,28,times,Was the bill about driving regulations?,No,Yes,9
provo,2,real,1,28,but,Was the bill about driving regulations?,No,Yes,10
provo,2,real,1,28,met,Was the bill about driving regulations?,No,Yes,11
provo,2,real,1,28,with,Was the bill about driving regulations?,No,Yes,12
provo,2,real,1,28,great,Was the bill about driving regulations?,No,Yes,13
provo,2,real,1,28,"opposition,",Was the bill about driving regulations?,No,Yes,14
provo,2,real,1,28,mostly,Was the bill about driving regulations?,No,Yes,15
provo,2,real,1,28,from,Was the bill about driving regulations?,No,Yes,16
provo,2,real,1,28,farmers.,Was the bill about driving regulations?,No,Yes,17
provo,2,real,1,28,"Eventually,",Was the bill about driving regulations?,No,Yes,18
provo,2,real,1,28,in,Was the bill about driving regulations?,No,Yes,19
provo,2,real,1,28,"1925,",Was the bill about driving regulations?,No,Yes,20
provo,2,real,1,28,it,Was the bill about driving regulations?,No,Yes,21
provo,2,real,1,28,was,Was the bill about driving regulations?,No,Yes,22
provo,2,real,1,28,decided,Was the bill about driving regulations?,No,Yes,23
provo,2,real,1,28,that,Was the bill about driving regulations?,No,Yes,24
provo,2,real,1,28,summer,Was the bill about driving regulations?,No,Yes,25
provo,2,real,1,28,time,Was the bill about driving regulations?,No,Yes,26
provo,2,real,1,28,should,Was the bill about driving regulations?,No,Yes,27
provo,2,real,1,28,begin,Was the bill about driving regulations?,No,Yes,28
provo,2,real,1,28,on,Was the bill about driving regulations?,No,Yes,29
provo,2,real,1,28,the,Was the bill about driving regulations?,No,Yes,30
provo,2,real,1,28,day,Was the bill about driving regulations?,No,Yes,31
provo,2,real,1,28,following,Was the bill about driving regulations?,No,Yes,32
provo,2,real,1,28,the,Was the bill about driving regulations?,No,Yes,33
provo,2,real,1,28,third,Was the bill about driving regulations?,No,Yes,34
provo,2,real,1,28,Saturday,Was the bill about driving regulations?,No,Yes,35
provo,2,real,1,28,in,Was the bill about driving regulations?,No,Yes,36
provo,2,real,1,28,April,Was the bill about driving regulations?,No,Yes,37
provo,2,real,1,28,and,Was the bill about driving regulations?,No,Yes,38
provo,2,real,1,28,close,Was the bill about driving regulations?,No,Yes,39
provo,2,real,1,28,after,Was the bill about driving regulations?,No,Yes,40
provo,2,real,1,28,the,Was the bill about driving regulations?,No,Yes,41
provo,2,real,1,28,first,Was the bill about driving regulations?,No,Yes,42
provo,2,real,1,28,Saturday,Was the bill about driving regulations?,No,Yes,43
provo,2,real,1,28,in,Was the bill about driving regulations?,No,Yes,44
provo,2,real,1,28,October.,Was the bill about driving regulations?,No,Yes,45
provo,2,real,1,29,When,Was the island’s population killed in a big storm?,No,Yes,0
provo,2,real,1,29,early,Was the island’s population killed in a big storm?,No,Yes,1
provo,2,real,1,29,Europeans,Was the island’s population killed in a big storm?,No,Yes,2
provo,2,real,1,29,discovered,Was the island’s population killed in a big storm?,No,Yes,3
provo,2,real,1,29,Easter,Was the island’s population killed in a big storm?,No,Yes,4
provo,2,real,1,29,"Island,",Was the island’s population killed in a big storm?,No,Yes,5
provo,2,real,1,29,its,Was the island’s population killed in a big storm?,No,Yes,6
provo,2,real,1,29,somewhat,Was the island’s population killed in a big storm?,No,Yes,7
provo,2,real,1,29,isolated,Was the island’s population killed in a big storm?,No,Yes,8
provo,2,real,1,29,ecosystem,Was the island’s population killed in a big storm?,No,Yes,9
provo,2,real,1,29,was,Was the island’s population killed in a big storm?,No,Yes,10
provo,2,real,1,29,suffering,Was the island’s population killed in a big storm?,No,Yes,11
provo,2,real,1,29,from,Was the island’s population killed in a big storm?,No,Yes,12
provo,2,real,1,29,the,Was the island’s population killed in a big storm?,No,Yes,13
provo,2,real,1,29,effects,Was the island’s population killed in a big storm?,No,Yes,14
provo,2,real,1,29,of,Was the island’s population killed in a big storm?,No,Yes,15
provo,2,real,1,29,limited,Was the island’s population killed in a big storm?,No,Yes,16
provo,2,real,1,29,natural,Was the island’s population killed in a big storm?,No,Yes,17
provo,2,real,1,29,"resources,",Was the island’s population killed in a big storm?,No,Yes,18
provo,2,real,1,29,"deforestation,",Was the island’s population killed in a big storm?,No,Yes,19
provo,2,real,1,29,and,Was the island’s population killed in a big storm?,No,Yes,20
provo,2,real,1,29,overpopulation.,Was the island’s population killed in a big storm?,No,Yes,21
provo,2,real,1,29,Over,Was the island’s population killed in a big storm?,No,Yes,22
provo,2,real,1,29,the,Was the island’s population killed in a big storm?,No,Yes,23
provo,2,real,1,29,following,Was the island’s population killed in a big storm?,No,Yes,24
provo,2,real,1,29,years,Was the island’s population killed in a big storm?,No,Yes,25
provo,2,real,1,29,the,Was the island’s population killed in a big storm?,No,Yes,26
provo,2,real,1,29,island's,Was the island’s population killed in a big storm?,No,Yes,27
provo,2,real,1,29,population,Was the island’s population killed in a big storm?,No,Yes,28
provo,2,real,1,29,of,Was the island’s population killed in a big storm?,No,Yes,29
provo,2,real,1,29,four,Was the island’s population killed in a big storm?,No,Yes,30
provo,2,real,1,29,thousand,Was the island’s population killed in a big storm?,No,Yes,31
provo,2,real,1,29,or,Was the island’s population killed in a big storm?,No,Yes,32
provo,2,real,1,29,so,Was the island’s population killed in a big storm?,No,Yes,33
provo,2,real,1,29,was,Was the island’s population killed in a big storm?,No,Yes,34
provo,2,real,1,29,slowly,Was the island’s population killed in a big storm?,No,Yes,35
provo,2,real,1,29,eroded,Was the island’s population killed in a big storm?,No,Yes,36
provo,2,real,1,29,by,Was the island’s population killed in a big storm?,No,Yes,37
provo,2,real,1,29,Western,Was the island’s population killed in a big storm?,No,Yes,38
provo,2,real,1,29,disease,Was the island’s population killed in a big storm?,No,Yes,39
provo,2,real,1,29,and,Was the island’s population killed in a big storm?,No,Yes,40
provo,2,real,1,29,deportation,Was the island’s population killed in a big storm?,No,Yes,41
provo,2,real,1,29,by,Was the island’s population killed in a big storm?,No,Yes,42
provo,2,real,1,29,slave,Was the island’s population killed in a big storm?,No,Yes,43
provo,2,real,1,29,traders.,Was the island’s population killed in a big storm?,No,Yes,44
provo,2,real,1,30,Binge,Can Binge Drinking block neuronal receptors?,Yes,No,0
provo,2,real,1,30,drinking,Can Binge Drinking block neuronal receptors?,Yes,No,1
provo,2,real,1,30,may,Can Binge Drinking block neuronal receptors?,Yes,No,2
provo,2,real,1,30,not,Can Binge Drinking block neuronal receptors?,Yes,No,3
provo,2,real,1,30,necessarily,Can Binge Drinking block neuronal receptors?,Yes,No,4
provo,2,real,1,30,kill,Can Binge Drinking block neuronal receptors?,Yes,No,5
provo,2,real,1,30,or,Can Binge Drinking block neuronal receptors?,Yes,No,6
provo,2,real,1,30,even,Can Binge Drinking block neuronal receptors?,Yes,No,7
provo,2,real,1,30,damage,Can Binge Drinking block neuronal receptors?,Yes,No,8
provo,2,real,1,30,brain,Can Binge Drinking block neuronal receptors?,Yes,No,9
provo,2,real,1,30,"cells,",Can Binge Drinking block neuronal receptors?,Yes,No,10
provo,2,real,1,30,as,Can Binge Drinking block neuronal receptors?,Yes,No,11
provo,2,real,1,30,commonly,Can Binge Drinking block neuronal receptors?,Yes,No,12
provo,2,real,1,30,"thought,",Can Binge Drinking block neuronal receptors?,Yes,No,13
provo,2,real,1,30,a,Can Binge Drinking block neuronal receptors?,Yes,No,14
provo,2,real,1,30,new,Can Binge Drinking block neuronal receptors?,Yes,No,15
provo,2,real,1,30,animal,Can Binge Drinking block neuronal receptors?,Yes,No,16
provo,2,real,1,30,study,Can Binge Drinking block neuronal receptors?,Yes,No,17
provo,2,real,1,30,suggests.,Can Binge Drinking block neuronal receptors?,Yes,No,18
provo,2,real,1,30,But,Can Binge Drinking block neuronal receptors?,Yes,No,19
provo,2,real,1,30,it,Can Binge Drinking block neuronal receptors?,Yes,No,20
provo,2,real,1,30,can,Can Binge Drinking block neuronal receptors?,Yes,No,21
provo,2,real,1,30,block,Can Binge Drinking block neuronal receptors?,Yes,No,22
provo,2,real,1,30,key,Can Binge Drinking block neuronal receptors?,Yes,No,23
provo,2,real,1,30,receptors,Can Binge Drinking block neuronal receptors?,Yes,No,24
provo,2,real,1,30,in,Can Binge Drinking block neuronal receptors?,Yes,No,25
provo,2,real,1,30,the,Can Binge Drinking block neuronal receptors?,Yes,No,26
provo,2,real,1,30,brain,Can Binge Drinking block neuronal receptors?,Yes,No,27
provo,2,real,1,30,and,Can Binge Drinking block neuronal receptors?,Yes,No,28
provo,2,real,1,30,trigger,Can Binge Drinking block neuronal receptors?,Yes,No,29
provo,2,real,1,30,production,Can Binge Drinking block neuronal receptors?,Yes,No,30
provo,2,real,1,30,of,Can Binge Drinking block neuronal receptors?,Yes,No,31
provo,2,real,1,30,a,Can Binge Drinking block neuronal receptors?,Yes,No,32
provo,2,real,1,30,steroid,Can Binge Drinking block neuronal receptors?,Yes,No,33
provo,2,real,1,30,that,Can Binge Drinking block neuronal receptors?,Yes,No,34
provo,2,real,1,30,interferes,Can Binge Drinking block neuronal receptors?,Yes,No,35
provo,2,real,1,30,with,Can Binge Drinking block neuronal receptors?,Yes,No,36
provo,2,real,1,30,brain,Can Binge Drinking block neuronal receptors?,Yes,No,37
provo,2,real,1,30,functions,Can Binge Drinking block neuronal receptors?,Yes,No,38
provo,2,real,1,30,critical,Can Binge Drinking block neuronal receptors?,Yes,No,39
provo,2,real,1,30,to,Can Binge Drinking block neuronal receptors?,Yes,No,40
provo,2,real,1,30,learning,Can Binge Drinking block neuronal receptors?,Yes,No,41
provo,2,real,1,30,and,Can Binge Drinking block neuronal receptors?,Yes,No,42
provo,2,real,1,30,memory.,Can Binge Drinking block neuronal receptors?,Yes,No,43
provo,2,real,1,31,When,Do some people fold their towels when staying in hotels?,Yes,No,0
provo,2,real,1,31,preparing,Do some people fold their towels when staying in hotels?,Yes,No,1
provo,2,real,1,31,to,Do some people fold their towels when staying in hotels?,Yes,No,2
provo,2,real,1,31,check,Do some people fold their towels when staying in hotels?,Yes,No,3
provo,2,real,1,31,out,Do some people fold their towels when staying in hotels?,Yes,No,4
provo,2,real,1,31,of,Do some people fold their towels when staying in hotels?,Yes,No,5
provo,2,real,1,31,their,Do some people fold their towels when staying in hotels?,Yes,No,6
provo,2,real,1,31,hotel,Do some people fold their towels when staying in hotels?,Yes,No,7
provo,2,real,1,31,"room,",Do some people fold their towels when staying in hotels?,Yes,No,8
provo,2,real,1,31,some,Do some people fold their towels when staying in hotels?,Yes,No,9
provo,2,real,1,31,frequent,Do some people fold their towels when staying in hotels?,Yes,No,10
provo,2,real,1,31,travelers,Do some people fold their towels when staying in hotels?,Yes,No,11
provo,2,real,1,31,pile,Do some people fold their towels when staying in hotels?,Yes,No,12
provo,2,real,1,31,up,Do some people fold their towels when staying in hotels?,Yes,No,13
provo,2,real,1,31,their,Do some people fold their towels when staying in hotels?,Yes,No,14
provo,2,real,1,31,used,Do some people fold their towels when staying in hotels?,Yes,No,15
provo,2,real,1,31,bath,Do some people fold their towels when staying in hotels?,Yes,No,16
provo,2,real,1,31,towels,Do some people fold their towels when staying in hotels?,Yes,No,17
provo,2,real,1,31,on,Do some people fold their towels when staying in hotels?,Yes,No,18
provo,2,real,1,31,the,Do some people fold their towels when staying in hotels?,Yes,No,19
provo,2,real,1,31,bathroom,Do some people fold their towels when staying in hotels?,Yes,No,20
provo,2,real,1,31,"floor,",Do some people fold their towels when staying in hotels?,Yes,No,21
provo,2,real,1,31,which,Do some people fold their towels when staying in hotels?,Yes,No,22
provo,2,real,1,31,would,Do some people fold their towels when staying in hotels?,Yes,No,23
provo,2,real,1,31,make,Do some people fold their towels when staying in hotels?,Yes,No,24
provo,2,real,1,31,them,Do some people fold their towels when staying in hotels?,Yes,No,25
provo,2,real,1,31,easy,Do some people fold their towels when staying in hotels?,Yes,No,26
provo,2,real,1,31,for,Do some people fold their towels when staying in hotels?,Yes,No,27
provo,2,real,1,31,housekeepers,Do some people fold their towels when staying in hotels?,Yes,No,28
provo,2,real,1,31,to,Do some people fold their towels when staying in hotels?,Yes,No,29
provo,2,real,1,31,spot.,Do some people fold their towels when staying in hotels?,Yes,No,30
provo,2,real,1,31,Other,Do some people fold their towels when staying in hotels?,Yes,No,31
provo,2,real,1,31,travelers,Do some people fold their towels when staying in hotels?,Yes,No,32
provo,2,real,1,31,neatly,Do some people fold their towels when staying in hotels?,Yes,No,33
provo,2,real,1,31,fold,Do some people fold their towels when staying in hotels?,Yes,No,34
provo,2,real,1,31,"them,",Do some people fold their towels when staying in hotels?,Yes,No,35
provo,2,real,1,31,or,Do some people fold their towels when staying in hotels?,Yes,No,36
provo,2,real,1,31,hang,Do some people fold their towels when staying in hotels?,Yes,No,37
provo,2,real,1,31,them,Do some people fold their towels when staying in hotels?,Yes,No,38
provo,2,real,1,31,from,Do some people fold their towels when staying in hotels?,Yes,No,39
provo,2,real,1,31,the,Do some people fold their towels when staying in hotels?,Yes,No,40
provo,2,real,1,31,shower,Do some people fold their towels when staying in hotels?,Yes,No,41
provo,2,real,1,31,curtain,Do some people fold their towels when staying in hotels?,Yes,No,42
provo,2,real,1,31,pole.,Do some people fold their towels when staying in hotels?,Yes,No,43
provo,2,real,1,32,In,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,0
provo,2,real,1,32,no,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,1
provo,2,real,1,32,celestial,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,2
provo,2,real,1,32,"hurry,",Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,3
provo,2,real,1,32,Neptune,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,4
provo,2,real,1,32,has,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,5
provo,2,real,1,32,just,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,6
provo,2,real,1,32,completed,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,7
provo,2,real,1,32,its,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,8
provo,2,real,1,32,first,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,9
provo,2,real,1,32,orbit,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,10
provo,2,real,1,32,around,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,11
provo,2,real,1,32,the,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,12
provo,2,real,1,32,sun,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,13
provo,2,real,1,32,since,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,14
provo,2,real,1,32,being,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,15
provo,2,real,1,32,discovered,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,16
provo,2,real,1,32,165,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,17
provo,2,real,1,32,years,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,18
provo,2,real,1,32,ago,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,19
provo,2,real,1,32,by,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,20
provo,2,real,1,32,Earthlings.,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,21
provo,2,real,1,32,As,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,22
provo,2,real,1,32,Space.com,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,23
provo,2,real,1,32,"notes,",Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,24
provo,2,real,1,32,the,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,25
provo,2,real,1,32,big,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,26
provo,2,real,1,32,blue-green,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,27
provo,2,real,1,32,gas,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,28
provo,2,real,1,32,bag,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,29
provo,2,real,1,32,is,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,30
provo,2,real,1,32,the,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,31
provo,2,real,1,32,only,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,32
provo,2,real,1,32,planet,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,33
provo,2,real,1,32,in,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,34
provo,2,real,1,32,our,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,35
provo,2,real,1,32,solar,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,36
provo,2,real,1,32,system,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,37
provo,2,real,1,32,to,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,38
provo,2,real,1,32,be,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,39
provo,2,real,1,32,discovered,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,40
provo,2,real,1,32,by,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,41
provo,2,real,1,32,mathematics.,Has Neptune completed its first orbit around the sun since being discovered by Earthlings? ,Yes,No,42
provo,2,real,1,33,When,Is this passage about porcupine scent?,No,Yes,0
provo,2,real,1,33,"attacked,",Is this passage about porcupine scent?,No,Yes,1
provo,2,real,1,33,a,Is this passage about porcupine scent?,No,Yes,2
provo,2,real,1,33,skunk's,Is this passage about porcupine scent?,No,Yes,3
provo,2,real,1,33,natural,Is this passage about porcupine scent?,No,Yes,4
provo,2,real,1,33,inclination,Is this passage about porcupine scent?,No,Yes,5
provo,2,real,1,33,is,Is this passage about porcupine scent?,No,Yes,6
provo,2,real,1,33,to,Is this passage about porcupine scent?,No,Yes,7
provo,2,real,1,33,turn,Is this passage about porcupine scent?,No,Yes,8
provo,2,real,1,33,"around,",Is this passage about porcupine scent?,No,Yes,9
provo,2,real,1,33,lick,Is this passage about porcupine scent?,No,Yes,10
provo,2,real,1,33,its,Is this passage about porcupine scent?,No,Yes,11
provo,2,real,1,33,tail,Is this passage about porcupine scent?,No,Yes,12
provo,2,real,1,33,and,Is this passage about porcupine scent?,No,Yes,13
provo,2,real,1,33,spray,Is this passage about porcupine scent?,No,Yes,14
provo,2,real,1,33,a,Is this passage about porcupine scent?,No,Yes,15
provo,2,real,1,33,noxious,Is this passage about porcupine scent?,No,Yes,16
provo,2,real,1,33,scent.,Is this passage about porcupine scent?,No,Yes,17
provo,2,real,1,33,That,Is this passage about porcupine scent?,No,Yes,18
provo,2,real,1,33,works,Is this passage about porcupine scent?,No,Yes,19
provo,2,real,1,33,when,Is this passage about porcupine scent?,No,Yes,20
provo,2,real,1,33,a,Is this passage about porcupine scent?,No,Yes,21
